Compound,Smiles,pka,prot_smiles,deprot_smiles,acid_base_type,acid_base_string,prot_charge,deprot_charge,CH_strength,XH_strength,HBA_strength,Hyd_Apolar,Hyd_Polar,Hyd,NCCC,CCNC,CCCO,CCNN,NCCN,CNNC,CNCN,NCCO,CNCO,CNNN,NCNN,CCSO,NCSO,nA,nN,nD,nC,nF,nQ,nG,nH,nI,nP,nL,nK,nM,nT,nY,nV,nW,LipinskiFailures,nBase,ALogp2,nAcid,nRings4,nRings7,tpsaEfficiency,WTPT.5,PetitjeanNumber,MDEC.44,MDEO.11,MDEO.12,MDEN.11,MDEN.12,MDEN.13,MDEN.23,MDEN.33,khs.sCH3,khs.dCH2,khs.tCH,khs.dsCH,khs.sssCH,khs.ddC,khs.dssC,khs.aaaC,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sPH2,khs.dsssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sssdAs,khs.sBr,khs.sI,HybRatio,FMF,SC.6,VC.4,VC.6,VCH.4,VCH.7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,nHBDon,nHBAcc,apol
4730,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCNCC1,9.800000191,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CC[NH2+]CC1,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCNCC1,basic,B,1,0,9.2373,1.4242,4.0268,-1.374330784,-20.26417304,-21.63850382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.91634496,0,0,0,0.153462331,6.067099295,0.466666667,0,0,0.166666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.315789474,0.916666667,0,0,0,0,0.091454379,0,0,1,11,1,3,2,1,0,2,3,51.803653
4731,O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2ccncc2)CC1,9.100000381,O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2cc[nH+]cc2)CC1,O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2ccncc2)CC1,basic,B,1,0,12.977,0.6091,5.3769,-4.27249044,-26.34467017,-27.95752868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.78960896,0,0,0,0.169115538,9.577711973,0.473684211,0,0,0.324249659,0,0,0,0.447213595,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.96875,0,0,0,0,0.165689181,0,0,3,14,1,3,2,1,0,1,4,67.177825
4732,O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2ccncc2)CC1,9,O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2cc[nH+]cc2)CC1,O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2ccncc2)CC1,basic,B,1,0,12.1602,0.6286,4.6021,-3.098804971,-22.90241396,-26.00121893,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.984641,0,0,0,0.134407655,9.577231649,0.5,0,0,0.166666667,0,0,0,0.447213595,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.933333333,0,0,0,0,0.131030821,0,0,3,14,1,3,2,1,0,1,4,63.704032
4735,O=C(Nc1ccccn1)c1ccccc1,3.329999924,O=C(Nc1cccc[nH+]1)c1ccccc1,O=C(Nc1ccccn1)c1ccccc1,basic,B,1,0,5.0421,0.7365,2.0707,-2.273661568,-9.968068834,-12.2417304,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01281024,0,0,0,0.211985792,6.086492864,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333,0,0,0,0,0.028460107,0,0,3,8,1,0,0,0,0,1,3,30.78993
4737,O=C(Nc1ccncc1)c1ccccc1,5.320000172,O=C(Nc1cc[nH+]cc1)c1ccccc1,O=C(Nc1ccncc1)c1ccccc1,basic,B,1,0,5.5636,0.7209,2.3772,-2.273398662,-11.38250478,-13.65587954,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14358881,0,0,0,0.211985792,6.044792785,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333,0,0,0,0,0.028460107,0,0,3,8,1,0,0,0,0,1,3,30.78993
4739,O=C(OCc1ccccc1)c1cccnc1,3.940000057,O=C(OCc1ccccc1)c1ccc[nH+]c1,O=C(OCc1ccccc1)c1cccnc1,basic,B,1,0,6.8051,0,2.2305,-2.031453155,-11.51699331,-11.45368069,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48719489,0,0,0,0.183922413,3.001361574,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.9375,0,0,0,0,0.03510306,0,0,3,7,2,1,0,0,0,0,3,32.918723
4741,O=C(O[C@@H]1C[C@@H]2N[C@H](C1)[C@@H]1O[C@H]21)[C@H](CO)c1ccccc1,7.090000153,O=C(O[C@@H]1C[C@@H]2N[C@H](C1)[C@@H]1O[C@@H]12)[C@H](CO)c1ccccc1,O=C(O[C@@H]1C[C@@H]2[NH2+][C@H](C1)[C@@H]1O[C@@H]12)[C@H](CO)c1ccccc1,basic,B,1,0,9.0898,1.3863,4.063,-0.923972275,-20.94751434,-19.16097036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.082944,0,0,1,0.24587436,3.127340992,0.454545455,0,0.25,0.844213625,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.857142857,0,0,0,0.15713484,0.554722307,0,0,1,5,1,1,7,1,0,2,5,45.137067
4742,O=C(O[C@H]1C[C@@H]2CC[C@H](C1)N2)[C@H](CO)c1ccccc1,10.27999973,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)[NH2+]2)[C@H](CO)c1ccccc1,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2)[C@H](CO)c1ccccc1,basic,B,1,0,8.2113,1.3233,3.4276,-0.123135755,-17.54741874,-15.34349904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.40493609,0,0,1,0.212827708,3.109715055,0.5,0,0.25,0.707106781,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.85,0,0,0,0,0.215909804,0,0,1,5,1,1,7,1,0,2,4,45.668653
4746,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC(N2CCCC2)CC1,9.300000191,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC([NH+]2CCCC2)CC1,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC(N2CCCC2)CC1,basic,B,1,0,8.8353,0,2.5651,-0.649211281,-12.40714627,-10.90982314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.81056489,0,0,0,0.078972648,6.841401142,0.461538462,0,0,0,0,0,0,0,0.25,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947,0.954545455,0,0,0,0.23570226,0.536314261,0,0,1,5,1,4,6,2,0,0,3,53.778618
4747,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC(N2CCCCC2)CC1,9.300000191,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC([NH+]2CCCCC2)CC1,O=C([C@H]1C[C@@H]1c1ccccc1)N1CCC(N2CCCCC2)CC1,basic,B,1,0,9.078,0,2.5136,-0.384727533,-12.22476099,-10.52423518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.01985025,0,0,0,0.075427544,6.895267235,0.5,0,0,0,0,0,0,0,0.25,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.956521739,0,0,0,0.23570226,0.490670715,0,0,1,5,1,4,7,2,0,0,3,56.872204
5050,O=C(c1cc2cc(OC3CCN(C4CCC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,9.100000381,O=C(c1cc2cc(OC3CC[NH+](C4CCC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,O=C(c1cc2cc(OC3CCN(C4CCC4)CC3)ccc2n1CC(F)(F)F)N1CCOCC1,basic,B,1,0,13.8595,0,5.7087,-0.367997132,-28.98826482,-21.53716539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.21440804,0,1,0,0.100897648,10.38921958,0.470588235,0,0,0.338061702,0,0,0,0,0.449644313,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.818181818,0,0.019090089,0,0.204124145,0.370287097,0,0,1,7,1,8,7,0,0,0,4,69.62079
5053,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(=Cc2ccc(C3=NCCO3)cc2)CC1,4.699999809,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(=Cc2ccc(C3=[NH+]CCO3)cc2)CC1,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(=Cc2ccc(C3=NCCO3)cc2)CC1,basic,B,1,0,12.1262,0,4.2711,-2.298374761,-22.43217017,-17.82844168,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.50459524,0,0,0,0.101169727,6.480163035,0.5,0,0,0.083333333,0,0,0,0.1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.304347826,0.833333333,0.144337567,0.013498731,0.004499577,0,0.144282199,0,0,2,9,5,5,2,0,0,0,4,59.957653
5054,O=C(c1ccc(Cl)cc1)c1ccc(OC2CN3CCC2CC3)cc1,9.100000381,O=C(c1ccc(Cl)cc1)c1ccc(OC2C[NH+]3CCC2CC3)cc1,O=C(c1ccc(Cl)cc1)c1ccc(OC2CN3CCC2CC3)cc1,basic,B,1,0,9.0242,0,2.7526,-2.800286807,-14.54101338,-16.35248566,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.52225856,0,0,0,0.086597534,3.458316014,0.5,0,0,0.166666667,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.35,0.916666667,0,0,0,0,0.34563074,0,0,0,11,2,3,3,1,0,0,2,53.41986
5061,O=C(c1ccc2cc(OCCCN3CCCCC3)ccc2c1)N1CCC(CO)CC1,9.600000381,O=C(c1ccc2cc(OCCC[NH+]3CCCCC3)ccc2c1)N1CCC(CO)CC1,O=C(c1ccc2cc(OCCCN3CCCCC3)ccc2c1)N1CCC(CO)CC1,basic,B,1,0,11.887,0.6258,4.2162,-0.211974187,-21.16187859,-19.3958891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.66087801,0,0,0,0.129211707,6.835501105,0.5,0,0.142857143,0.196116135,0,0,0,0,0.083333333,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.9,0,0,0,0,0.211224721,0,0,1,7,3,7,6,1,0,1,4,71.276962
5062,O=C(c1ccc2cc(OCCCN3CCCCC3)ccc2n1)N1CCC1,9.399999619,O=C(c1ccc2cc(OCCC[NH+]3CCCCC3)ccc2n1)N1CCC1,O=C(c1ccc2cc(OCCCN3CCCCC3)ccc2n1)N1CCC1,basic,B,1,0,10.3897,0,3.9038,-1.268092734,-18.50922562,-16.56539197,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.07525889,0,1,0,0.12929973,9.814865396,0.470588235,0,0,0.125,0,0,0,0.384900179,0.083333333,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523809524,0.961538462,0,0,0,0.158113883,0.1778402,0,0,1,8,1,6,5,0,0,0,4,59.867411
5068,O=C(c1ccccc1)N1CCNCC1,7.789999962,O=C(c1ccccc1)N1CC[NH2+]CC1,O=C(c1ccccc1)N1CCNCC1,basic,B,1,0,5.9376,0.5331,2.5351,-0.657170172,-11.85466061,-10.67597992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44275716,0,0,0,0.170111492,6.389639556,0.5,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.928571429,0,0,0,0,0.043988357,0,0,1,5,1,4,0,0,0,1,3,31.697102
5075,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,9.5,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CC[NH2+]C1,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,basic,B,1,0,9.3492,0.5547,3.8822,0.479086998,-19.98711759,-14.59428776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.85181504,0,1,0,0.099153608,6.466141176,0.444444444,0,0,0,0,0,0,0.333333333,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294,0.782608696,0.11785113,0.013498731,0.003896748,0.204124145,0.152417073,0,0,1,4,2,4,5,1,0,1,3,48.595653
5077,O=C(c1cccs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.599999905,O=C(c1cccs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)[nH+]c1,O=C(c1cccs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,basic,B,1,0,8.6226,0,2.5986,-3.178083174,-13.09727533,-14.43281549,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.38519969,0,0,0,0.166922497,6.592080206,0.461538462,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.2,0.92,0,0,0,0,0.235957464,0,0,3,11,2,1,3,0,0,0,3,54.617481
5078,O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2)CC1,6.349999905,O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2)CC1,O=C(c1cccs1)N1CC[NH+](CCOc2ccc(Cl)cc2)CC1,basic,B,1,0,9.1241,0,3.3723,-1.065463671,-16.84395315,-14.50731358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.91147169,0,0,0,0.17430024,6.88783993,0.466666667,0,0,0.125,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.352941176,0.913043478,0,0,0,0,0.153601184,0,0,2,9,0,6,0,0,0,0,3,51.473067
5079,O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2Cl)CC1,5.230000019,O=C(c1cccs1)N1CCN(CCOc2ccc(Cl)cc2Cl)CC1,O=C(c1cccs1)N1CC[NH+](CCOc2ccc(Cl)cc2Cl)CC1,basic,B,1,0,9.2942,0,3.6469,-0.697251434,-18.266826,-14.98295889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.93898649,0,0,0,0.158886967,6.887527138,0.466666667,0,0,0.125,0,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.352941176,0.875,0,0,0,0,0.175139314,0,0,2,9,0,6,0,0,0,0,3,52.986274
5080,O=C(c1cnccn1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.400000095,O=C(c1cnccn1)N1CCCC1c1ccc(-c2cccc(Cl)c2)[nH+]c1,O=C(c1cnccn1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,basic,B,1,0,9.8561,0,3.8898,-3.333413002,-18.25776769,-17.8999044,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44018704,0,0,0,0.161984421,12.64412886,0.5,0,0,0,0,0,0,0.825481812,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.923076923,0,0,0,0,0.195171394,0,0,5,9,2,1,3,0,0,0,5,53.917481
5081,O=C(c1cncs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,3.599999905,O=C(c1cncs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)[nH+]c1,O=C(c1cncs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,basic,B,1,0,8.7165,0,3.2167,-3.191324092,-15.40762428,-16.93107075,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.42421504,0,0,0,0.201397966,9.566321578,0.461538462,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.210526316,0.92,0,0,0,0,0.224595204,0,0,3,9,2,1,3,0,0,0,4,53.290688
5083,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCOC4)C3)cc2)C1,8.600000381,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(C[NH+]3CC4(CCOC4)C3)cc2)C1,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCOC4)C3)cc2)C1,basic,B,1,0,12.9486,0,5.2704,-3.782122371,-25.4831501,-21.61543977,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.588164,0,2,0,0.181377932,13.00119761,0.476190476,0,0,0.493242415,0,0,0,0.608111939,0.111111111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.96969697,0,0.125,0,0.240902844,0.574110223,0,0,3,10,2,7,2,0,1,0,6,68.944618
5084,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(COC4)C3)cc2)C1,8,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(C[NH+]3CC4(COC4)C3)cc2)C1,O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(COC4)C3)cc2)C1,basic,B,1,0,12.5486,0,5.1831,-4.049211281,-25.0291109,-21.51620459,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.31531264,0,3,0,0.187260044,12.97563959,0.476190476,0,0,0.493242415,0,0,0,0.608111939,0.111111111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.96875,0,0.125,0,0.342964916,0.595899529,0,0,3,10,2,7,1,0,1,0,6,65.851032
5086,O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)C/C1=C\c1ccccc1,8.5,O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCC[NH+]3CCOCC3)cc2)C/C1=C\c1ccccc1,O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCCN3CCOCC3)cc2)C/C1=C\c1ccccc1,basic,B,1,0,15.9424,0,4.8411,-3.590869981,-25.05384799,-24.78984226,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.26440256,0,0,0,0.116245161,6.911907004,0.473684211,0,0.166666667,0.386097395,0,0,0,0,0.111111111,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.947368421,0,0,0,0,0.15220219,0,0,1,18,5,8,0,0,0,0,5,83.065376
5120,O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,9.399999619,O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCC[NH+]1C3,O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,basic,B,1,0,7.1103,0,2.5057,0.184345124,-11.8000717,-9.528035373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.00958976,0,0,0,0.094887416,7.071154917,0.375,0,0,0,0,0,0,0,0.25,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333,0.944444444,0,0,0,0,0.383524549,0,0,1,0,0,3,9,2,0,0,3,45.405032
5121,O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@H]1CCCCN1C3,9.199999809,O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@H]1CCCC[NH+]1C3,O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@H]1CCCCN1C3,basic,B,1,0,7.1705,0,2.523,0.18501434,-11.87153442,-9.619837476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.00958976,0,0,0,0.094887416,7.071154917,0.375,0,0,0,0,0,0,0,0.25,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333,0.944444444,0,0,0,0,0.383524549,0,0,1,0,0,3,9,2,0,0,3,45.405032
5122,O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,7.599999905,O=C1CCC[NH+](Cc2ccc3c(c2)OCO3)C1,O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,basic,B,1,0,7.6249,0,3.033,-1.312380497,-15.26412524,-12.79756214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.50430625,0,0,0,0.166319761,3.437886259,0.444444444,0,0,0.23570226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0.941176471,0,0,0,0,0.127149472,0,0,0,6,1,3,2,0,0,0,2,36.387895
5123,O=C1CCCc2nc3c(ccn4ccnc34)cc21,2,O=C1CCCc2nc3c(ccn4cc[nH+]c34)cc21,O=C1CCCc2nc3c(ccn4ccnc34)cc21,basic,B,1,0,6.2732,0,2.7743,-3.705736138,-12.72583652,-13.99780115,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214784,0,0,0,0.199333408,9.806400296,0.5,0,0,0,0,0,0,0.816496581,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0.944444444,0,0,0,0,0.174890966,0,0,4,5,2,0,3,0,0,0,3,36.076723
5126,O=C1CC[C@H]2N1CC[C@H]1c3ccccc3CCN12,4.889999866,O=C1CC[C@H]2N1CC[C@H]1c3ccccc3CCN12,O=C1CC[C@H]2N1CC[C@H]1c3ccccc3CC[NH+]12,basic,B,1,0,7.3821,0,2.323,-1.735946463,-11.14956979,-9.825310707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.19810276,0,0,0,0.097257016,7.08714654,0.444444444,0,0,0,0,0,0,0,0.5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533333333,0.944444444,0,0,0,0,0.31506199,0,0,1,4,2,3,5,0,0,0,3,41.404274
5128,O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,7.5,O=C1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,basic,B,1,0,7.7174,0,3.0418,-1.312356597,-15.30093212,-13.93355641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.67987521,0,0,0,0.166319761,3.440204712,0.5,0,0,0.210818511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461538462,0.941176471,0,0,0,0,0.127149472,0,0,0,6,1,3,2,0,0,0,2,36.387895
